,token,count
2010,oversight,53
2011,israel,52
2012,hispanic,52
2013,journalism,52
2014,caravan,52
2015,produce,52
2016,conduct,52
2017,names,52
2018,crowd,52
2019,respond,52
2020,cory,52
2021,mayor,52
2022,aid,52
2023,cook,52
2024,precedent,52
2025,associated,52
2026,focusing,52
2027,played,52
2028,quarter,52
2029,veto,52
2030,treat,52
2031,uscis,52
2032,rubio,52
2033,career,52
2034,barely,52
2035,qualified,52
2036,patrol,52
2037,records,52
2038,deductibles,52
2039,oprah,51
2040,el,51
2041,receiving,51
2042,appeals,51
2043,investigate,51
2044,nominees,51
2045,surprising,51
2046,father,51
2047,opportunities,51
2048,painkillers,51
2049,powers,51
2050,citizen,51
2051,ivanka,51
2052,deport,51
2053,offices,51
2054,combined,51
2055,jersey,51
2056,yglesias,51
2057,enrollee,51
2058,adopt,51
2059,misconduct,50
2060,roberts,50
2061,hearings,50
2062,challenged,50
2063,strict,50
2064,journalists,50
2065,chinese,50
2066,booker,50
2067,forces,50
2068,distribution,50
2069,familiar,50
2070,endorsement,50
2071,charging,50
2072,meaningful,50
2073,capito,50
2074,nonwhite,50
2075,sitting,50
2076,consistent,50
2077,richest,50
2078,brady,50
2079,impose,50
2080,flow,50
2081,marketplace,50
2082,incentives,50
2083,nevada,50
2084,signature,50
2085,double,50
2086,genuinely,50
2087,concrete,50
2088,writes,50
2089,incredibly,50
2090,successfully,50
2091,visas,50
2092,jason,50
2093,shares,50
2094,deduct,50
2095,regardless,50
2096,controlled,49
2097,exemption,49
2098,fifth,49
2099,illegally,49
2100,beneficiaries,49
2101,established,49
2102,sound,49
2103,contractors,49
2104,narrative,49
2105,dean,49
2106,protests,49
2107,rolling,49
2108,systems,49
2109,brand,49
2110,split,49
2111,leaked,49
2112,overwhelming,49
2113,amid,49
2114,whip,49
2115,grassley,49
2116,insurer,49
2117,purpose,49
2118,grown,49
2119,sold,49
2120,prepared,49
2121,lets,49
2122,combination,49
2123,miles,49
2124,gap,49
2125,section,49
2126,dsa,48
2127,reid,48
2128,goals,48
2129,guy,48
2130,staffer,48
2131,saturday,48
2132,gdp,48
2133,consistently,48
2134,projections,48
2135,remove,48
2136,lobbyists,48
2137,median,48
2138,judicial,48
2139,refugees,48
2140,gained,48
2141,task,48
2142,newsletter,48
2143,gonna,48
2144,married,48
2145,jonathan,48
2146,larry,48
2147,twice,48
2148,applied,48
2149,seemingly,48
2150,strategist,48
2151,latinos,48
2152,gang,48
2153,comfortable,48
2154,enroll,48
2155,complex,48
2156,brennan,47
2157,conyers,47
2158,book,47
2159,jurisdictions,47
2160,hospital,47
2161,bureau,47
2162,network,47
2163,discussing,47
2164,deficits,47
2165,pew,47
2166,deputy,47
2167,fundraising,47
2168,formal,47
2169,divided,47
2170,respect,47
2171,reductions,47
2172,san,47
2173,depend,47
2174,murphy,47
2175,statistics,47
2176,checks,47
2177,stabilize,47
2178,refusing,47
2179,direction,47
2180,carter,47
2181,lawyer,47
2182,replaced,47
2183,warning,47
2184,accounting,47
2185,convicted,47
2186,retirement,47
2187,kennedy,47
2188,harvard,47
2189,fail,47
2190,negotiate,46
2191,domain,46
2192,skinny,46
2193,stamps,46
2194,economics,46
2195,appointed,46
2196,observers,46
2197,physical,46
2198,abortions,46
2199,overturn,46
2200,sue,46
2201,operative,46
2202,household,46
2203,prefer,46
2204,island,46
2205,stronger,46
2206,proof,46
2207,announcing,46
2208,choices,46
2209,chronic,46
2210,trouble,46
2211,notably,46
2212,struggling,46
2213,pulling,46
2214,deciding,46
2215,outright,46
2216,equally,46
2217,body,46
2218,indicated,46
2219,minutes,46
2220,declaring,46
2221,extension,46
2222,returned,46
2223,optimistic,46
2224,catch,46
2225,harm,46
2226,hampshire,46
2227,salt,46
2228,propose,46
2229,convention,45
2230,lying,45
2231,guaranteed,45
2232,hassett,45
2233,conflict,45
2234,light,45
2235,violate,45
2236,confirm,45
2237,website,45
2238,continuing,45
2239,tool,45
2240,pieces,45
2241,unveiled,45
2242,rose,45
2243,trend,45
2244,targets,45
2245,belief,45
2246,stakes,45
2247,determined,45
2248,earners,45
2249,bizarre,45
2250,campaigns,45
2251,governors,45
2252,activist,45
2253,commerce,45
2254,involve,45
2255,behalf,45
2256,regional,45
2257,goldman,45
2258,populist,45
2259,collect,45
2260,permits,45
2261,loopholes,45
2262,equal,45
2263,depends,45
2264,counts,45
2265,wealth,45
2266,repeals,45
2267,ports,44
2268,unified,44
2269,engaged,44
2270,transportation,44
2271,inauguration,44
2272,rolled,44
2273,sole,44
2274,reflect,44
2275,currency,44
2276,trail,44
2277,remember,44
2278,drinking,44
2279,christian,44
2280,arrived,44
2281,findings,44
2282,authors,44
2283,figures,44
2284,viewed,44
2285,tuition,44
2286,actively,44
2287,slow,44
2288,involving,44
2289,dealing,44
2290,obtained,44
2291,alexander,44
2292,ally,44
2293,meetings,44
2294,executives,44
2295,massachusetts,44
2296,assets,44
2297,attempting,44
2298,exempt,44
2299,jared,44
2300,operations,44
2301,treated,44
2302,desire,44
2303,constituents,44
2304,formally,43
2305,wto,43
2306,graduate,43
2307,partial,43
2308,mistake,43
2309,adam,43
2310,identify,43
2311,refugee,43
2312,notion,43
2313,muslim,43
2314,embraced,43
2315,tv,43
2316,accusations,43
2317,sharply,43
2318,ignore,43
2319,implications,43
2320,rob,43
2321,loophole,43
2322,nature,43
2323,eligibility,43
2324,factors,43
2325,buybacks,43
2326,summer,43
2327,favorable,43
2328,dozens,43
2329,wide,43
2330,hate,43
2331,judiciary,43
2332,remained,43
2333,referred,43
2334,slowly,43
2335,directed,43
2336,mention,43
2337,ordered,43
2338,round,43
2339,messaging,43
2340,assumes,43
2341,opened,43
2342,phase,43
2343,legalize,42
2344,surge,42
2345,initiative,42
2346,sources,42
2347,normally,42
2348,ronald,42
2349,entry,42
2350,rare,42
2351,blamed,42
2352,nbc,42
2353,town,42
2354,motion,42
2355,delay,42
2356,resistance,42
2357,serves,42
2358,somewhere,42
2359,mail,42
2360,twists,42
2361,falling,42
2362,surprise,42
2363,negotiating,42
2364,ultimate,42
2365,faces,42
2366,risks,42
2367,jon,42
2368,launched,42
2369,gary,42
2370,victims,42
2371,deeper,42
2372,knowing,42
2373,stood,42
2374,stopping,41
2375,norms,41
2376,conversations,41
2377,depending,41
2378,stands,41
2379,schools,41
2380,influential,41
2381,resulted,41
2382,justices,41
2383,reputation,41
2384,testimony,41
2385,dowless,41
2386,strange,41
2387,scheme,41
2388,manufacturing,41
2389,folks,41
2390,delivered,41
2391,fire,41
2392,racism,41
2393,defended,41
2394,performance,41
2395,utah,41
2396,pat,41
2397,smoking,41
2398,drew,41
2399,define,41
2400,moral,41
2401,migration,41
2402,attacked,41
2403,spread,41
2404,justify,41
2405,inbox,41
2406,defunding,41
2407,emphasized,41
2408,trusted,41
2409,solid,41
2410,fallen,41
2411,subsidized,41
2412,referring,41
2413,fed,41
2414,craft,41
2415,concessions,41
2416,proponents,41
2417,worker,41
2418,granted,41
2419,contentious,41
2420,upward,41
2421,willingness,41
2422,date,41
2423,kick,41
2424,weapons,40
2425,allegedly,40
2426,vermont,40
2427,c,40
2428,forms,40
2429,carrier,40
2430,implement,40
2431,notice,40
2432,coalition,40
2433,title,40
2434,gubernatorial,40
2435,policing,40
2436,contributions,40
2437,investigating,40
2438,technical,40
2439,automatic,40
2440,principles,40
2441,drawing,40
2442,expense,40
2443,breaking,40
2444,william,40
2445,rulings,40
2446,confidence,40
2447,similarly,40
2448,unique,40
2449,heroin,40
2450,begun,40
2451,unconstitutional,40
2452,weekend,40
2453,bet,40
2454,administrative,40
2455,adult,40
2456,cornyn,40
2457,correct,40
2458,analyst,40
2459,era,40
2460,mentioned,40
2461,watching,40
2462,plausible,40
2463,renew,40
2464,serving,40
2465,extending,40
2466,road,40
2467,operating,40
2468,entering,40
2469,weak,40
2470,limiting,40
2471,capita,40
2472,tweets,39
2473,convinced,39
2474,sanctions,39
2475,insisted,39
2476,walked,39
2477,corruption,39
2478,famous,39
2479,blocked,39
2480,combat,39
2481,departments,39
2482,violation,39
2483,maps,39
2484,institution,39
2485,gerrymandering,39
2486,refuse,39
2487,degree,39
2488,ratings,39
2489,product,39
2490,greatly,39
2491,conclusion,39
2492,activities,39
2493,represented,39
2494,controversy,39
2495,sixth,39
2496,struggle,39
2497,demanded,39
2498,treating,39
2499,donations,39
2500,decrease,39
2501,manage,39
2502,detention,39
2503,organized,39
2504,skepticism,39
2505,discretion,39
2506,papers,39
2507,tools,39
2508,taxation,39
2509,canada,39
2510,defined,39
2511,costly,39
2512,winfrey,38
2513,challenging,38
2514,famously,38
2515,perfect,38
2516,armed,38
2517,endorse,38
2518,tobacco,38
2519,veteran,38
2520,nonprofit,38
2521,expenses,38
2522,sharia,38
2523,consultant,38
2524,signaled,38
2525,site,38
2526,appointment,38
2527,likes,38
2528,overseas,38
2529,sentences,38
2530,stuff,38
2531,discussions,38
2532,scientist,38
2533,ben,38
2534,accepting,38
2535,pledged,38
2536,stability,38
2537,bought,38
2538,disease,38
2539,air,38
2540,upset,38
2541,greg,38
2542,slashing,38
2543,defeat,38
2544,competition,38
2545,houses,38
2546,environmental,38
2547,star,38
2548,commit,38
2549,realize,38
2550,jail,38
2551,deliberately,38
2552,reduces,38
2553,maternity,38
2554,attorneys,37
2555,redistricting,37
2556,brett,37
2557,discrimination,37
2558,staffers,37
2559,register,37
2560,nonetheless,37
2561,vague,37
2562,indiana,37
2563,sorts,37
2564,watch,37
2565,dispute,37
2566,adoption,37
2567,wing,37
2568,television,37
2569,cross,37
2570,rarely,37
2571,rating,37
2572,recognize,37
2573,founded,37
2574,adopted,37
2575,models,37
2576,stops,37
2577,author,37
2578,pattern,37
2579,explains,37
2580,politician,37
2581,counting,37
2582,justin,37
2583,document,37
2584,upper,37
2585,addressed,37
2586,kliff,37
2587,entities,37
2588,severe,37
2589,favorite,37
2590,water,37
2591,wind,37
2592,adjustment,37
2593,practical,37
2594,deporting,37
2595,throw,37
2596,passes,37
2597,rnc,36
2598,hiring,36
2599,refundable,36
2600,tpc,36
2601,fired,36
2602,sean,36
2603,consent,36
2604,sends,36
2605,preliminary,36
2606,pm,36
2607,contact,36
2608,canadian,36
2609,complaints,36
2610,giant,36
2611,chances,36
2612,dedicated,36
2613,slash,36
2614,produced,36
2615,favored,36
2616,explanation,36
2617,waive,36
2618,lean,36
2619,supplemental,36
2620,fails,36
2621,appropriate,36
2622,spends,36
2623,activity,36
2624,employee,36
2625,bloomberg,36
2626,representing,36
2627,flip,36
2628,inflation,36
2629,traffic,36
2630,professional,36
2631,chosen,36
2632,shifted,36
2633,confident,36
2634,overcome,36
2635,feature,36
2636,orrin,36
2637,murray,36
2638,enthusiasm,36
2639,centrist,36
2640,reproductive,36
2641,taxing,36
2642,function,36
2643,penalties,36
2644,condition,36
2645,supporter,36
2646,remarkable,36
2647,broken,36
2648,cotton,36
2649,durbin,36
2650,imposed,36
2651,ton,36
2652,unions,36
2653,representative,36
2654,taxpayer,36
2655,disclose,36
2656,urged,36
2657,tended,36
2658,variety,36
2659,centerpiece,36
2660,lived,36
2661,repeated,36
2662,partly,36
2663,resulting,36
2664,ricans,35
2665,hr,35
2666,maine,35
2667,chairs,35
2668,cooperation,35
2669,female,35
2670,german,35
2671,floated,35
2672,attended,35
2673,census,35
2674,extended,35
2675,exists,35
2676,reaching,35
2677,decides,35
2678,affairs,35
2679,cycle,35
2680,falls,35
2681,counted,35
2682,identity,35
2683,born,35
2684,sounded,35
2685,devastating,35
2686,brief,35
2687,violated,35
2688,conventional,35
2689,deserve,35
2690,improving,35
2691,sharing,35
2692,interesting,35
2693,interviews,35
2694,stage,35
2695,rolls,35
2696,smith,35
2697,equivalent,35
2698,dave,35
2699,automatically,35
2700,involves,35
2701,migrants,35
2702,chain,35
2703,parliamentarian,35
2704,winners,35
2705,indication,35
2706,anywhere,35
2707,flexibility,35
2708,healthcare,35
2709,crack,35
2710,marketing,35
2711,presumably,35
2712,settled,35
2713,undo,35
2714,conor,35
2715,somebody,35
2716,design,35
2717,space,35
2718,firms,35
2719,discussed,35
2720,defund,35
2721,holders,35
2722,marco,35
2723,exception,35
2724,alongside,35
2725,praised,35
2726,sentiment,35
2727,enthusiastic,35
2728,generate,35
2729,hurting,35
2730,mississippi,35
2731,regressive,35
2732,appealing,35
2733,latter,35
2734,convince,35
2735,daniels,34
2736,narrowly,34
2737,abrams,34
2738,barrier,34
2739,idaho,34
2740,protest,34
2741,tries,34
2742,poorly,34
2743,database,34
2744,grassroots,34
2745,page,34
2746,bcra,34
2747,aspects,34
2748,indeed,34
2749,stimulus,34
2750,predict,34
2751,describe,34
2752,doctor,34
2753,supremacist,34
2754,danger,34
2755,lie,34
2756,popularity,34
2757,disability,34
2758,attacking,34
2759,nuclear,34
2760,en,34
2761,sufficient,34
2762,improved,34
2763,theories,34
2764,suspect,34
2765,web,34
2766,socialist,34
2767,mother,34
2768,seniors,34
2769,shocking,34
2770,denying,34
2771,governing,34
2772,chambers,34
2773,picking,34
2774,filled,34
2775,scrutiny,34
2776,abandoned,34
2777,cards,34
2778,renewed,34
2779,stance,34
2780,image,34
2781,hurricane,34
2782,memo,34
2783,active,34
2784,constant,34
2785,vary,34
2786,quality,34
2787,gut,34
2788,plant,33
2789,whitaker,33
2790,rosenstein,33
2791,implemented,33
2792,felony,33
2793,veterans,33
2794,wonder,33
2795,preparing,33
2796,trading,33
2797,expects,33
2798,putin,33
2799,steep,33
2800,rallies,33
2801,silver,33
2802,jewish,33
2803,reflects,33
2804,intention,33
2805,integrity,33
2806,scheduled,33
2807,production,33
2808,informed,33
2809,greatest,33
2810,succeed,33
2811,friend,33
2812,learn,33
2813,notes,33
2814,striking,33
2815,shifting,33
2816,prime,33
2817,western,33
2818,announce,33
2819,pledge,33
2820,accountable,33
2821,heading,33
2822,regarding,33
2823,brings,33
2824,tank,33
2825,remarks,33
2826,compete,33
2827,gates,33
2828,struggled,33
2829,reading,33
2830,logic,33
2831,participate,33
2832,encouraged,33
2833,sachs,33
